"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","CPI","TOT","IDX2015","A","2015",100,
"SAU","CPI","TOT","IDX2015","A","2016",102.0688,
"SAU","CPI","TOT","IDX2015","A","2017",101.2133,
"SAU","CPI","TOT","IDX2015","A","2018",103.7013,
"SAU","CPI","TOT","IDX2015","A","2019",101.5305,
"SAU","CPI","TOT","IDX2015","A","2020",105.0286,
"SAU","CPI","TOT","IDX2015","A","2021",108.246,
"SVN","CPI","TOT","IDX2015","A","2000",62.80083,
"SVN","CPI","TOT","IDX2015","A","2001",68.06333,
"SVN","CPI","TOT","IDX2015","A","2002",73.155,
"SVN","CPI","TOT","IDX2015","A","2003",77.21083,
"SVN","CPI","TOT","IDX2015","A","2004",79.985,
"SVN","CPI","TOT","IDX2015","A","2005",81.94583,
"SVN","CPI","TOT","IDX2015","A","2006",83.96,
"SVN","CPI","TOT","IDX2015","A","2007",87.03083,
"SVN","CPI","TOT","IDX2015","A","2008",91.94583,
"SVN","CPI","TOT","IDX2015","A","2009",92.7175,
"SVN","CPI","TOT","IDX2015","A","2010",94.3875,
"SVN","CPI","TOT","IDX2015","A","2011",96.08916,
"SVN","CPI","TOT","IDX2015","A","2012",98.585,
"SVN","CPI","TOT","IDX2015","A","2013",100.3292,
"SVN","CPI","TOT","IDX2015","A","2014",100.5292,
"SVN","CPI","TOT","IDX2015","A","2015",100.0008,
"SVN","CPI","TOT","IDX2015","A","2016",99.94583,
"SVN","CPI","TOT","IDX2015","A","2017",101.3742,
"SVN","CPI","TOT","IDX2015","A","2018",103.1367,
"SVN","CPI","TOT","IDX2015","A","2019",104.8183,
"SVN","CPI","TOT","IDX2015","A","2020",104.7608,
"SVN","CPI","TOT","IDX2015","A","2021",106.7692,
"ZAF","CPI","TOT","IDX2015","A","2000",45.97533,
"ZAF","CPI","TOT","IDX2015","A","2001",48.59679,
"ZAF","CPI","TOT","IDX2015","A","2002",53.21092,
"ZAF","CPI","TOT","IDX2015","A","2003",56.23299,
"ZAF","CPI","TOT","IDX2015","A","2004",55.84384,
"ZAF","CPI","TOT","IDX2015","A","2005",56.99582,
"ZAF","CPI","TOT","IDX2015","A","2006",58.84471,
"ZAF","CPI","TOT","IDX2015","A","2007",62.48002,
"ZAF","CPI","TOT","IDX2015","A","2008",68.77461,
"ZAF","CPI","TOT","IDX2015","A","2009",73.73692,
"ZAF","CPI","TOT","IDX2015","A","2010",76.75256,
"ZAF","CPI","TOT","IDX2015","A","2011",80.58962,
"ZAF","CPI","TOT","IDX2015","A","2012",85.2031,
"ZAF","CPI","TOT","IDX2015","A","2013",90.13165,
"ZAF","CPI","TOT","IDX2015","A","2014",95.65658,
"ZAF","CPI","TOT","IDX2015","A","2015",100,
"ZAF","CPI","TOT","IDX2015","A","2016",106.5714,
"ZAF","CPI","TOT","IDX2015","A","2017",112.0963,
"ZAF","CPI","TOT","IDX2015","A","2018",117.1599,
"ZAF","CPI","TOT","IDX2015","A","2019",121.9872,
"ZAF","CPI","TOT","IDX2015","A","2020",125.903,
"ZAF","CPI","TOT","IDX2015","A","2021",131.7092,
"OECD","CPI","TOT","IDX2015","A","2000",71.18979,
"OECD","CPI","TOT","IDX2015","A","2001",73.80298,
"OECD","CPI","TOT","IDX2015","A","2002",75.85535,
"OECD","CPI","TOT","IDX2015","A","2003",77.73683,
"OECD","CPI","TOT","IDX2015","A","2004",79.61109,
"OECD","CPI","TOT","IDX2015","A","2005",81.71584,
"OECD","CPI","TOT","IDX2015","A","2006",83.89942,
"OECD","CPI","TOT","IDX2015","A","2007",86.03732,
"OECD","CPI","TOT","IDX2015","A","2008",89.2529,
"OECD","CPI","TOT","IDX2015","A","2009",89.7499,
"OECD","CPI","TOT","IDX2015","A","2010",91.36822,
"OECD","CPI","TOT","IDX2015","A","2011",93.97176,
"OECD","CPI","TOT","IDX2015","A","2012",96.07982,
"OECD","CPI","TOT","IDX2015","A","2013",97.62153,
"OECD","CPI","TOT","IDX2015","A","2014",99.32097,
"OECD","CPI","TOT","IDX2015","A","2015",100,
"OECD","CPI","TOT","IDX2015","A","2016",101.197,
"OECD","CPI","TOT","IDX2015","A","2017",103.5057,
"OECD","CPI","TOT","IDX2015","A","2018",106.2043,
"OECD","CPI","TOT","IDX2015","A","2019",108.401,
"OECD","CPI","TOT","IDX2015","A","2020",109.8843,
"OECD","CPI","TOT","IDX2015","A","2021",114.2605,
"OECDE","CPI","TOT","IDX2015","A","2000",67.76335,
"OECDE","CPI","TOT","IDX2015","A","2001",71.34056,
"OECDE","CPI","TOT","IDX2015","A","2002",74.59679,
"OECDE","CPI","TOT","IDX2015","A","2003",76.78616,
"OECDE","CPI","TOT","IDX2015","A","2004",78.61137,
"OECDE","CPI","TOT","IDX2015","A","2005",80.46823,
"OECDE","CPI","TOT","IDX2015","A","2006",82.50159,
"OECDE","CPI","TOT","IDX2015","A","2007",84.6677,
"OECDE","CPI","TOT","IDX2015","A","2008",87.92385,
"OECDE","CPI","TOT","IDX2015","A","2009",88.90606,
"OECDE","CPI","TOT","IDX2015","A","2010",90.84136,
"OECDE","CPI","TOT","IDX2015","A","2011",93.62762,
"OECDE","CPI","TOT","IDX2015","A","2012",96.29491,
"OECDE","CPI","TOT","IDX2015","A","2013",98.0493,
"OECDE","CPI","TOT","IDX2015","A","2014",99.271,
"OECDE","CPI","TOT","IDX2015","A","2015",100,
"OECDE","CPI","TOT","IDX2015","A","2016",101.0069,
"OECDE","CPI","TOT","IDX2015","A","2017",103.5142,
"OECDE","CPI","TOT","IDX2015","A","2018",106.6409,
"OECDE","CPI","TOT","IDX2015","A","2019",109.427,
"OECDE","CPI","TOT","IDX2015","A","2020",111.2407,
"OECDE","CPI","TOT","IDX2015","A","2021",115.8203,
"G-7","CPI","TOT","IDX2015","A","2000",76.94904,
"G-7","CPI","TOT","IDX2015","A","2001",78.57175,
"G-7","CPI","TOT","IDX2015","A","2002",79.63891,
"G-7","CPI","TOT","IDX2015","A","2003",81.07005,
"G-7","CPI","TOT","IDX2015","A","2004",82.73169,
"G-7","CPI","TOT","IDX2015","A","2005",84.73258,
"G-7","CPI","TOT","IDX2015","A","2006",86.79286,
"G-7","CPI","TOT","IDX2015","A","2007",88.7345,
"G-7","CPI","TOT","IDX2015","A","2008",91.62062,
"G-7","CPI","TOT","IDX2015","A","2009",91.50764,
"G-7","CPI","TOT","IDX2015","A","2010",92.74223,
"G-7","CPI","TOT","IDX2015","A","2011",95.13034,
"G-7","CPI","TOT","IDX2015","A","2012",96.90593,
"G-7","CPI","TOT","IDX2015","A","2013",98.17882,
"G-7","CPI","TOT","IDX2015","A","2014",99.70383,
"G-7","CPI","TOT","IDX2015","A","2015",100,
"G-7","CPI","TOT","IDX2015","A","2016",100.8668,
"G-7","CPI","TOT","IDX2015","A","2017",102.652,
"G-7","CPI","TOT","IDX2015","A","2018",104.7959,
"G-7","CPI","TOT","IDX2015","A","2019",106.3899,
"G-7","CPI","TOT","IDX2015","A","2020",107.3199,
"G-7","CPI","TOT","IDX2015","A","2021",111.0684,
"G-20","CPI","TOT","IDX2015","A","2000",61.00739,
"G-20","CPI","TOT","IDX2015","A","2001",63.63764,
"G-20","CPI","TOT","IDX2015","A","2002",65.8749,
"G-20","CPI","TOT","IDX2015","A","2003",68.0857,
"G-20","CPI","TOT","IDX2015","A","2004",70.1714,
"G-20","CPI","TOT","IDX2015","A","2005",72.48215,
"G-20","CPI","TOT","IDX2015","A","2006",74.8989,
"G-20","CPI","TOT","IDX2015","A","2007",77.4305,
"G-20","CPI","TOT","IDX2015","A","2008",81.28628,
"G-20","CPI","TOT","IDX2015","A","2009",82.93694,
"G-20","CPI","TOT","IDX2015","A","2010",85.65807,
"G-20","CPI","TOT","IDX2015","A","2011",89.22121,
"G-20","CPI","TOT","IDX2015","A","2012",92.1183,
"G-20","CPI","TOT","IDX2015","A","2013",95.02773,
"G-20","CPI","TOT","IDX2015","A","2014",97.67915,
"G-20","CPI","TOT","IDX2015","A","2015",100,
"G-20","CPI","TOT","IDX2015","A","2016",102.2545,
"G-20","CPI","TOT","IDX2015","A","2017",104.6557,
"G-20","CPI","TOT","IDX2015","A","2018",104.8738,
"G-20","CPI","TOT","IDX2015","A","2019",108.6224,
"G-20","CPI","TOT","IDX2015","A","2020",111.5631,
"G-20","CPI","TOT","IDX2015","A","2021",116.3496,
"EA19","CPI","TOT","IDX2015","A","2000",75.81,
"EA19","CPI","TOT","IDX2015","A","2001",77.64,
"EA19","CPI","TOT","IDX2015","A","2002",79.4,
"EA19","CPI","TOT","IDX2015","A","2003",81.08,
"EA19","CPI","TOT","IDX2015","A","2004",82.85,
"EA19","CPI","TOT","IDX2015","A","2005",84.67,
"EA19","CPI","TOT","IDX2015","A","2006",86.53,
"EA19","CPI","TOT","IDX2015","A","2007",88.41,
"EA19","CPI","TOT","IDX2015","A","2008",91.37,
"EA19","CPI","TOT","IDX2015","A","2009",91.65,
"EA19","CPI","TOT","IDX2015","A","2010",93.13,
"EA19","CPI","TOT","IDX2015","A","2011",95.67,
"EA19","CPI","TOT","IDX2015","A","2012",98.06,
"EA19","CPI","TOT","IDX2015","A","2013",99.38,
"EA19","CPI","TOT","IDX2015","A","2014",99.81,
"EA19","CPI","TOT","IDX2015","A","2015",100,
"EA19","CPI","TOT","IDX2015","A","2016",100.23,
"EA19","CPI","TOT","IDX2015","A","2017",101.78,
"EA19","CPI","TOT","IDX2015","A","2018",103.56,
"EA19","CPI","TOT","IDX2015","A","2019",104.8,
"EA19","CPI","TOT","IDX2015","A","2020",105.06,
"EA19","CPI","TOT","IDX2015","A","2021",107.78,
"EU27_2020","CPI","TOT","IDX2015","A","2000",73.13,
"EU27_2020","CPI","TOT","IDX2015","A","2001",75.73,
"EU27_2020","CPI","TOT","IDX2015","A","2002",77.81,
"EU27_2020","CPI","TOT","IDX2015","A","2003",79.59,
"EU27_2020","CPI","TOT","IDX2015","A","2004",81.55,
"EU27_2020","CPI","TOT","IDX2015","A","2005",83.45,
"EU27_2020","CPI","TOT","IDX2015","A","2006",85.38,
"EU27_2020","CPI","TOT","IDX2015","A","2007",87.41,
"EU27_2020","CPI","TOT","IDX2015","A","2008",90.64,
"EU27_2020","CPI","TOT","IDX2015","A","2009",91.35,
"EU27_2020","CPI","TOT","IDX2015","A","2010",93.03,
"EU27_2020","CPI","TOT","IDX2015","A","2011",95.69,
"EU27_2020","CPI","TOT","IDX2015","A","2012",98.19,
"EU27_2020","CPI","TOT","IDX2015","A","2013",99.49,
"EU27_2020","CPI","TOT","IDX2015","A","2014",99.89,
"EU27_2020","CPI","TOT","IDX2015","A","2015",100,
"EU27_2020","CPI","TOT","IDX2015","A","2016",100.18,
"EU27_2020","CPI","TOT","IDX2015","A","2017",101.74,
"EU27_2020","CPI","TOT","IDX2015","A","2018",103.57,
"EU27_2020","CPI","TOT","IDX2015","A","2019",105.04,
"EU27_2020","CPI","TOT","IDX2015","A","2020",105.76,
"EU27_2020","CPI","TOT","IDX2015","A","2021",108.82,
